lead_time,cloud_error_pp,ghi_error_wm2
72,0.0,-54.0
24,0.0,-11.5
48,0.0,-32.5
72,0.0,-22.5
24,87.0,-5.0
48,87.0,-8.0
72,87.0,-4.0
24,0.0,-41.0
48,0.0,-39.0
72,0.0,-23.0
24,0.0,-82.5
48,0.0,-0.5
72,-17.0,29.5
24,86.0,-122.29999999999995
48,86.0,-138.29999999999995
72,86.0,-232.29999999999995
24,51.0,-263.20000000000005
48,51.0,-156.20000000000005
72,51.0,-265.20000000000005
24,45.0,-63.0
48,45.0,-41.0
72,45.0,-63.0
24,0.0,94.0
48,0.0,201.0
72,0.0,33.0
24,0.0,-96.0
48,0.0,51.0
72,0.0,-124.0
24,0.0,-131.2
48,0.0,-82.19999999999999
72,0.0,-113.19999999999999
24,0.0,-96.0
48,0.0,-74.0
72,0.0,-22.0
24,0.0,-71.5
48,0.0,-49.5
72,0.0,-68.5
24,40.0,-7.699999999999999
48,-53.0,-4.699999999999999
72,40.0,-6.699999999999999
24,95.0,-55.69999999999999
48,0.0,-38.69999999999999
72,-5.0,-34.69999999999999
24,100.0,-128.8
48,100.0,-100.80000000000001
72,100.0,-111.80000000000001
24,100.0,-124.0
48,100.0,-110.0
72,100.0,-117.0
24,99.0,-117.79999999999995
48,99.0,-102.79999999999995
72,99.0,-107.79999999999995
24,5.0,-146.29999999999995
48,5.0,-73.29999999999995
72,5.0,-175.29999999999995
24,3.0,-210.79999999999995
48,-91.0,-40.799999999999955
72,3.0,-130.79999999999995
24,0.0,-204.0
48,-89.0,-33.0
72,0.0,-81.0
24,0.0,1.1999999999999886
48,0.0,52.19999999999999
72,0.0,34.19999999999999
24,-93.0,42.30000000000001
48,0.0,24.30000000000001
72,0.0,18.30000000000001
24,6.0,-9.299999999999997
48,6.0,15.700000000000003
72,6.0,25.700000000000003
24,55.0,-5.199999999999999
48,21.0,-4.199999999999999
72,55.0,-5.199999999999999
24,0.0,-52.0
48,0.0,-65.0
72,0.0,-81.0
24,-94.0,-20.19999999999999
48,6.0,-61.19999999999999
72,6.0,-80.19999999999999
24,-91.0,-28.5
48,4.0,-115.5
72,4.0,-104.5
24,1.0,-56.700000000000045
48,1.0,-70.70000000000005
72,1.0,-32.700000000000045
24,0.0,-71.5
48,0.0,-58.5
72,0.0,-51.5
24,0.0,-59.5
48,0.0,-46.5
72,0.0,-28.5
24,-64.0,-22.0
48,0.0,-72.0
72,-3.0,-37.0
24,40.0,-63.19999999999999
48,40.0,-23.19999999999999
72,40.0,-22.19999999999999
24,7.0,-34.0
48,7.0,-25.0
72,-35.0,0.0
24,1.0,-22.200000000000003
48,-23.0,-22.200000000000003
72,-88.0,-17.200000000000003
24,0.0,-0.3000000000000007
48,0.0,-3.3000000000000007
72,0.0,-5.300000000000001
24,0.0,44.8
48,0.0,0.7999999999999972
72,0.0,-36.2
24,-95.0,154.0
48,0.0,-26.0
72,0.0,-57.0
24,-90.0,107.30000000000001
48,0.0,-19.69999999999999
72,0.0,-190.7
24,1.0,-72.5
48,1.0,-46.5
72,1.0,-430.5
24,-80.0,-9.5
48,-16.0,-21.5
72,8.0,-269.5
24,2.0,87.70000000000005
48,-62.0,124.70000000000005
72,4.0,-171.29999999999995
24,31.0,-35.799999999999955
48,31.0,10.200000000000045
72,31.0,-108.79999999999995
24,4.0,105.69999999999999
48,-64.0,164.7
72,4.0,-28.30000000000001
24,5.0,27.69999999999999
48,-85.0,58.69999999999999
72,5.0,-47.30000000000001
24,-39.0,20.299999999999997
48,-98.0,22.299999999999997
72,2.0,8.299999999999997
24,0.0,-5.5
48,0.0,-4.5
72,5.0,-5.5
24,0.0,-52.19999999999999
48,0.0,-57.19999999999999
72,5.0,-62.19999999999999
24,0.0,-72.30000000000001
48,0.0,-85.30000000000001
72,0.0,-93.30000000000001
24,0.0,-68.5
48,0.0,-87.5
72,0.0,-97.5
24,0.0,-64.29999999999995
48,0.0,-89.29999999999995
72,0.0,-97.29999999999995
24,0.0,-75.0
48,16.0,-106.0
72,74.0,-289.0
24,0.0,-72.20000000000005
48,96.0,-226.20000000000005
72,100.0,-527.2
24,0.0,-75.0
48,46.0,-166.0
72,100.0,-381.0
24,0.0,-72.69999999999999
48,74.0,-214.7
72,100.0,-363.7
24,0.0,-64.30000000000001
48,94.0,-182.3
72,86.0,-155.3
24,-1.0,-19.799999999999997
48,24.0,-22.799999999999997
72,44.0,-27.799999999999997
24,42.0,-0.2999999999999998
48,42.0,-4.3
72,42.0,-4.3
24,0.0,33.5
48,0.0,-48.5
72,0.0,-48.5
24,0.0,136.8
48,0.0,-24.200000000000003
72,0.0,-30.200000000000003
24,0.0,28.799999999999997
48,0.0,-46.2
72,0.0,-55.2
24,0.0,71.7
48,0.0,-19.299999999999997
72,0.0,-26.299999999999997
24,0.0,-8.799999999999997
48,0.0,-33.8
72,0.0,-60.8
24,0.0,-73.3
48,0.0,-79.3
72,0.0,-54.3
24,0.0,-153.7
48,0.0,-169.7
72,0.0,-149.7
24,0.0,-164.0
48,0.0,-167.0
72,0.0,-166.0
24,0.0,-64.8
48,0.0,-62.8
72,0.0,-69.8
24,0.0,-42.5
48,0.0,-41.5
72,0.0,-40.5
24,0.0,-3.7
48,0.0,-3.7
72,0.0,-3.7
24,0.0,-49.8
48,0.0,-50.8
72,0.0,-46.8
24,0.0,-50.2
48,0.0,-31.200000000000003
72,0.0,-51.2
24,0.0,-51.7
48,0.0,-58.7
72,0.0,-62.7
24,0.0,-65.7
48,0.0,-72.7
72,0.0,-70.7
24,0.0,-75.0
48,0.0,-79.0
72,0.0,-74.0
24,0.0,-8.299999999999997
48,0.0,-30.299999999999997
72,0.0,-27.299999999999997
24,0.0,-83.0
48,0.0,-79.0
72,0.0,-80.0
24,0.0,-67.2
48,0.0,-70.2
72,0.0,-70.2
24,0.0,-87.5
48,0.0,-87.5
72,0.0,-79.5
24,0.0,-13.7
48,0.0,-14.7
72,0.0,-13.7
24,0.0,0.19999999999999996
48,0.0,0.19999999999999996
72,0.0,-0.8
24,0.0,-52.3
48,0.0,-60.3
72,0.0,-67.3
24,0.0,-68.5
48,0.0,-92.5
72,0.0,-122.5
24,0.0,-14.0
48,-2.0,39.0
72,0.0,-85.0
24,0.0,-65.0
48,0.0,94.0
72,0.0,-114.0
24,0.0,-8.299999999999997
48,0.0,35.7
72,0.0,-59.3
24,0.0,-39.5
48,0.0,-20.5
72,0.0,-109.5
24,0.0,-130.2
48,0.0,-55.19999999999999
72,0.0,-163.2
24,0.0,-17.700000000000003
48,0.0,-10.700000000000003
72,0.0,-57.7
24,0.0,-61.5
48,0.0,-67.5
72,0.0,-77.5
24,0.0,-14.5
48,0.0,-19.5
72,0.0,-19.5
24,0.0,-0.2999999999999998
48,0.0,-1.2999999999999998
72,0.0,-1.2999999999999998
24,0.0,-17.3
48,0.0,-15.3
72,0.0,-13.3
24,0.0,-26.200000000000003
48,0.0,-47.2
72,0.0,-51.2
24,0.0,-1.0
48,0.0,-65.0
72,0.0,-65.0
24,0.0,-60.19999999999999
48,0.0,-41.19999999999999
72,0.0,-80.19999999999999
24,0.0,-34.7
48,0.0,-12.700000000000003
72,0.0,-62.7
24,0.0,-39.3
48,0.0,-44.3
72,0.0,-75.3
24,0.0,-64.0
48,-13.0,271.0
72,0.0,-95.0
24,0.0,-51.7
48,0.0,125.3
72,0.0,-88.7
24,0.0,-38.0
48,0.0,46.0
72,0.0,-67.0
24,0.0,-27.200000000000003
48,0.0,-19.200000000000003
72,0.0,-34.2
24,0.0,-2.3000000000000007
48,89.0,-2.3000000000000007
72,7.0,-2.3000000000000007
24,6.0,-45.0
48,100.0,-57.0
72,11.0,-43.0
24,6.0,-64.80000000000001
48,11.0,-61.80000000000001
72,7.0,-59.80000000000001
24,11.0,-72.20000000000005
48,7.0,-64.20000000000005
72,59.0,-135.20000000000005
24,6.0,-75.0
48,5.0,-64.0
72,90.0,-148.0
24,84.0,-71.5
48,12.0,-60.5
72,7.0,-60.5
24,60.0,-99.70000000000005
48,12.0,-71.70000000000005
72,100.0,-497.70000000000005
24,2.0,-68.29999999999995
48,6.0,-67.29999999999995
72,12.0,-67.29999999999995
24,12.0,-51.39999999999998
48,11.0,-50.39999999999998
72,14.0,-51.39999999999998
24,-88.0,-27.30000000000001
48,-90.0,-28.30000000000001
72,-82.0,-38.30000000000001
24,-88.0,7.0
48,-38.0,-5.0
72,0.0,-26.0
24,3.0,-6.199999999999999
48,-3.0,-4.199999999999999
72,3.0,-7.199999999999999
24,14.0,-62.19999999999999
48,51.0,-141.2
72,51.0,-131.2
24,25.0,-67.0
48,100.0,-343.0
72,100.0,-343.0
24,66.0,-81.79999999999995
48,66.0,-462.79999999999995
72,66.0,-312.79999999999995
24,-68.0,-29.299999999999955
48,5.0,-545.3
72,5.0,-321.29999999999995
24,-7.0,17.200000000000045
48,13.0,-522.8
72,0.0,-155.79999999999995
24,-19.0,1.2999999999999545
48,55.0,-403.70000000000005
72,55.0,-224.70000000000005
24,90.0,-39.299999999999955
48,-3.0,-16.299999999999955
72,90.0,-175.29999999999995
24,98.0,-62.60000000000002
48,69.0,-68.60000000000002
72,39.0,-45.60000000000002
24,49.0,-56.80000000000001
48,52.0,-62.80000000000001
72,8.0,-54.80000000000001
24,-1.0,2.299999999999997
48,20.0,1.2999999999999972
72,71.0,-1.7000000000000028
24,45.0,-2.5
48,84.0,-2.5
72,78.0,-2.5
24,-2.0,-46.0
48,98.0,-57.0
72,76.0,-48.0
24,5.0,-68.69999999999999
48,0.0,-72.69999999999999
72,0.0,-71.69999999999999
24,-4.0,-64.0
48,-4.0,-67.0
72,2.0,-80.0
24,-21.0,-62.700000000000045
48,-21.0,-62.700000000000045
72,-26.0,-87.70000000000005
24,-13.0,-63.299999999999955
48,-13.0,-64.29999999999995
72,87.0,-277.29999999999995
24,-9.0,-74.79999999999995
48,91.0,-216.79999999999995
72,-9.0,-81.79999999999995
24,-3.0,-71.79999999999995
48,-3.0,-72.79999999999995
72,97.0,-114.79999999999995
24,-2.0,-65.89999999999998
48,-2.0,-66.89999999999998
72,98.0,-164.89999999999998
24,-2.0,-47.0
48,-2.0,-48.0
72,8.0,-55.0
24,0.0,-7.200000000000003
48,0.0,-7.200000000000003
72,100.0,-30.200000000000003
24,-8.0,-1.7999999999999998
48,-8.0,-1.7999999999999998
72,-8.0,-1.7999999999999998
24,6.0,-45.0
48,0.0,-46.0
72,0.0,-48.0
24,5.0,-64.5
48,0.0,-64.5
72,0.0,-68.5
24,5.0,-65.70000000000005
48,0.0,-64.70000000000005
72,0.0,-69.70000000000005
24,-34.0,-63.5
48,-34.0,-61.5
72,-34.0,-65.5
24,-79.0,-65.70000000000005
48,-79.0,-64.70000000000005
72,-79.0,-67.70000000000005
24,6.0,-66.29999999999995
48,0.0,-63.299999999999955
72,0.0,-67.29999999999995
24,10.0,-57.299999999999955
48,4.0,-59.299999999999955
72,-1.0,-61.299999999999955
24,6.0,-48.10000000000002
48,6.0,-50.10000000000002
72,0.0,-50.10000000000002
24,5.0,-33.5
48,4.0,-34.5
72,-1.0,-34.5
24,6.0,0.0
48,5.0,0.0
72,0.0,0.0
24,6.0,0.20000000000000018
48,0.0,0.20000000000000018
72,0.0,0.20000000000000018
24,-28.0,-40.30000000000001
48,-28.0,-39.30000000000001
72,-28.0,-40.30000000000001
24,-1.0,-55.30000000000001
48,-1.0,-55.30000000000001
72,4.0,-55.30000000000001
24,-3.0,-41.0
48,-3.0,-39.0
72,-3.0,-41.0
24,0.0,-35.200000000000045
48,0.0,-33.200000000000045
72,0.0,-35.200000000000045
24,0.0,-59.700000000000045
48,0.0,-57.700000000000045
72,0.0,-57.700000000000045
24,0.0,-63.299999999999955
48,0.0,-60.299999999999955
72,0.0,-62.299999999999955
24,0.0,-61.799999999999955
48,0.0,-57.799999999999955
72,0.0,-61.799999999999955
24,0.0,-54.69999999999999
48,0.0,-50.69999999999999
72,0.0,-52.69999999999999
24,0.0,-27.5
48,0.0,-25.5
72,0.0,-26.5
24,0.0,-5.0
48,0.0,-4.0
72,0.0,-4.0
24,8.0,-0.7999999999999998
48,8.0,-0.7999999999999998
72,6.0,-0.7999999999999998
24,5.0,-43.0
48,7.0,-47.0
72,7.0,-45.0
24,6.0,-61.30000000000001
48,6.0,-69.30000000000001
72,7.0,-66.30000000000001
24,5.0,-65.79999999999995
48,6.0,-74.79999999999995
72,7.0,-70.79999999999995
24,0.0,-65.29999999999995
48,6.0,-75.29999999999995
72,7.0,-70.29999999999995
24,0.0,-67.79999999999995
48,7.0,-76.79999999999995
72,7.0,-70.79999999999995
24,0.0,-69.79999999999995
48,7.0,-77.79999999999995
72,6.0,-71.79999999999995
24,0.0,-68.70000000000005
48,6.0,-75.70000000000005
72,7.0,-75.70000000000005
24,0.0,-65.30000000000001
48,7.0,-71.30000000000001
72,7.0,-71.30000000000001
24,4.0,-44.19999999999999
48,6.0,-48.19999999999999
72,6.0,-48.19999999999999
24,-2.0,-11.0
48,5.0,-13.0
72,5.0,-13.0
24,8.0,-0.20000000000000018
48,6.0,-0.20000000000000018
72,6.0,-0.20000000000000018
24,0.0,-42.5
48,7.0,-44.5
72,0.0,-43.5
24,0.0,-62.30000000000001
48,7.0,-64.30000000000001
72,0.0,-63.30000000000001
24,0.0,-65.30000000000001
48,11.0,-68.30000000000001
72,0.0,-65.30000000000001
24,0.0,-64.79999999999995
48,0.0,-68.79999999999995
72,0.0,-64.79999999999995
24,0.0,-69.5
48,0.0,-73.5
72,0.0,-69.5
24,0.0,-73.0
48,0.0,-76.0
72,0.0,-72.0
24,0.0,-74.0
48,0.0,-75.0
72,0.0,-75.0
24,0.0,-68.80000000000001
48,0.0,-68.80000000000001
72,0.0,-68.80000000000001
24,5.0,-47.5
48,0.0,-47.5
72,0.0,-46.5
24,5.0,-9.0
48,0.0,-9.0
72,0.0,-9.0
24,0.0,-0.7
48,0.0,-0.7
72,0.0,0.30000000000000004
24,0.0,-33.2
48,0.0,-34.2
72,0.0,-33.2
24,0.0,-64.8
48,0.0,-63.8
72,0.0,-49.8
24,0.0,-56.3
48,0.0,-60.3
72,0.0,-47.3
24,0.0,-53.7
48,0.0,-57.7
72,0.0,-48.7
24,0.0,-74.0
48,0.0,-85.0
72,0.0,-89.0
24,0.0,-38.8
48,0.0,-47.8
72,0.0,-71.8
24,0.0,-46.8
48,0.0,-50.8
72,0.0,-65.8
24,0.0,-53.0
48,0.0,-54.0
72,0.0,-70.0
24,0.0,-38.2
48,0.0,-32.2
72,0.0,-29.200000000000003
24,0.0,-15.8
48,0.0,-17.8
72,0.0,-18.8
24,0.0,0.20000000000000018
48,0.0,0.20000000000000018
72,6.0,0.20000000000000018
24,0.0,-37.0
48,0.0,-36.0
72,10.0,-41.0
24,0.0,-68.0
48,0.0,-66.0
72,5.0,-75.0
24,6.0,-68.5
48,5.0,-66.5
72,0.0,-75.5
24,6.0,-64.29999999999995
48,0.0,-65.29999999999995
72,0.0,-71.29999999999995
24,8.0,-82.29999999999995
48,0.0,-74.29999999999995
72,0.0,-80.29999999999995
24,6.0,-75.29999999999995
48,5.0,-74.29999999999995
72,0.0,-77.29999999999995
24,0.0,-68.20000000000005
48,0.0,-60.200000000000045
72,0.0,-64.20000000000005
24,0.0,-64.69999999999999
48,0.0,-59.69999999999999
72,0.0,-62.69999999999999
24,0.0,-47.80000000000001
48,0.0,-46.80000000000001
72,0.0,-47.80000000000001
24,0.0,-7.299999999999997
48,0.0,-7.299999999999997
72,0.0,-8.299999999999997
24,0.0,0.2999999999999998
48,0.0,0.2999999999999998
72,86.0,0.2999999999999998
24,0.0,-38.19999999999999
48,0.0,-37.19999999999999
72,0.0,-35.19999999999999
24,0.0,-69.5
48,0.0,-67.5
72,0.0,-64.5
24,0.0,-72.20000000000005
48,0.0,-69.20000000000005
72,0.0,-66.20000000000005
24,0.0,-75.20000000000005
48,0.0,-72.20000000000005
72,0.0,-69.20000000000005
24,0.0,-76.5
48,0.0,-73.5
72,0.0,-71.5
24,0.0,-72.20000000000005
48,0.0,-69.20000000000005
72,0.0,-68.20000000000005
24,0.0,-68.79999999999995
48,0.0,-66.79999999999995
72,0.0,-65.79999999999995
24,0.0,-63.69999999999999
48,0.0,-60.69999999999999
72,0.0,-60.69999999999999
24,0.0,-48.0
48,0.0,-47.0
72,0.0,-46.0
24,0.0,-12.0
48,0.0,-12.0
72,0.0,-12.0
24,100.0,0.7999999999999998
48,0.0,-0.20000000000000018
72,5.0,-0.20000000000000018
24,90.0,-45.30000000000001
48,0.0,-35.30000000000001
72,5.0,-35.30000000000001
24,61.0,-71.69999999999999
48,-1.0,-62.69999999999999
72,-6.0,-62.69999999999999
24,6.0,-57.19999999999999
48,5.0,-56.19999999999999
72,0.0,-56.19999999999999
24,-17.0,-66.70000000000005
48,-21.0,-65.70000000000005
72,-27.0,-66.70000000000005
24,11.0,-73.20000000000005
48,5.0,-72.20000000000005
72,10.0,-72.20000000000005
24,12.0,-73.0
48,5.0,-73.0
72,39.0,-79.0
24,7.0,-67.5
48,11.0,-66.5
72,10.0,-66.5
24,71.0,-70.0
48,62.0,-65.0
72,10.0,-59.0
24,65.0,-61.0
48,-25.0,-45.0
72,29.0,-56.0
24,61.0,-16.799999999999997
48,-33.0,-10.799999999999997
72,61.0,-18.799999999999997
24,0.0,0.5
48,0.0,0.5
72,100.0,0.5
24,0.0,-41.5
48,0.0,-41.5
72,89.0,-51.5
24,0.0,-67.69999999999999
48,0.0,-68.69999999999999
72,5.0,-68.69999999999999
24,0.0,-73.79999999999995
48,0.0,-75.79999999999995
72,0.0,-75.79999999999995
24,0.0,-74.5
48,0.0,-76.5
72,0.0,-76.5
24,0.0,-75.0
48,0.0,-77.0
72,0.0,-78.0
24,0.0,-77.70000000000005
48,0.0,-78.70000000000005
72,0.0,-79.70000000000005
24,0.0,-77.20000000000005
48,0.0,-77.20000000000005
72,0.0,-77.20000000000005
24,0.0,-71.30000000000001
48,6.0,-72.30000000000001
72,0.0,-71.30000000000001
24,0.0,-45.69999999999999
48,100.0,-70.69999999999999
72,0.0,-45.69999999999999
24,0.0,-8.0
48,100.0,-10.0
72,0.0,-8.0
24,-35.0,1.0
48,-30.0,1.0
72,-35.0,1.0
24,5.0,-37.80000000000001
48,0.0,-37.80000000000001
72,0.0,-38.80000000000001
24,0.0,-60.0
48,0.0,-61.0
72,0.0,-62.0
24,10.0,-66.0
48,22.0,-68.0
72,5.0,-71.0
24,7.0,-66.0
48,36.0,-69.0
72,100.0,-92.0
24,20.0,-126.29999999999995
48,20.0,-169.29999999999995
72,20.0,-98.29999999999995
24,17.0,-110.79999999999995
48,17.0,-106.79999999999995
72,17.0,-126.79999999999995
24,72.0,-116.79999999999995
48,72.0,-84.79999999999995
72,72.0,-94.79999999999995
24,40.0,-68.5
48,5.0,-67.5
72,6.0,-67.5
24,0.0,-44.69999999999999
48,0.0,-45.69999999999999
72,0.0,-45.69999999999999
24,0.0,-9.0
48,0.0,-9.0
72,0.0,-8.0
24,-28.0,2.0
48,-58.0,2.0
72,-83.0,2.0
24,-65.0,-1.5
48,-62.0,-2.5
72,-63.0,-3.5
24,-65.0,23.30000000000001
48,-7.0,5.300000000000011
72,-63.0,18.30000000000001
24,42.0,118.30000000000001
48,33.0,118.30000000000001
72,38.0,100.30000000000001
24,87.0,-64.29999999999995
48,73.0,-81.29999999999995
72,87.0,-114.29999999999995
24,86.0,-50.200000000000045
48,-3.0,-29.200000000000045
72,81.0,-65.20000000000005
24,-24.0,82.30000000000001
48,2.0,-309.7
72,-44.0,78.30000000000001
24,0.0,14.199999999999989
48,-17.0,59.19999999999999
72,-92.0,80.19999999999999
24,-15.0,198.7
48,0.0,221.7
72,-92.0,273.7
24,0.0,43.69999999999999
48,-37.0,77.69999999999999
72,-92.0,82.69999999999999
24,0.0,21.7
48,-56.0,29.7
72,-87.0,30.7
24,-15.0,0.8
48,69.0,0.8
72,-20.0,0.8
24,-1.0,-37.2
48,99.0,-46.2
72,5.0,-38.2
24,-1.0,-62.69999999999999
48,-1.0,-64.69999999999999
72,-1.0,-64.69999999999999
24,-2.0,-67.80000000000001
48,-2.0,-66.80000000000001
72,-2.0,-67.80000000000001
24,-5.0,-62.0
48,-11.0,-62.0
72,-6.0,-63.0
24,67.0,-74.0
48,-28.0,-56.0
72,-28.0,-57.0
24,82.0,-63.799999999999955
48,-11.0,-14.799999999999955
72,-12.0,-15.799999999999955
24,79.0,-89.0
48,99.0,-101.0
72,4.0,-69.0
24,100.0,-85.30000000000001
48,100.0,-106.30000000000001
72,100.0,-93.30000000000001
24,100.0,-77.5
48,100.0,-72.5
72,100.0,-80.5
24,100.0,-9.299999999999997
48,100.0,-10.299999999999997
72,100.0,-10.299999999999997
24,0.0,1.0
48,0.0,1.0
72,0.0,1.0
24,0.0,-32.5
48,0.0,-32.5
72,0.0,-32.5
24,0.0,-58.5
48,0.0,-58.5
72,0.0,-59.5
24,0.0,-57.30000000000001
48,0.0,-57.30000000000001
72,0.0,-58.30000000000001
24,0.0,-56.799999999999955
48,0.0,-56.799999999999955
72,0.0,-57.799999999999955
24,0.0,-66.79999999999995
48,0.0,-66.79999999999995
72,0.0,-68.79999999999995
24,0.0,-68.70000000000005
48,0.0,-68.70000000000005
72,0.0,-70.70000000000005
24,0.0,-64.79999999999995
48,0.0,-64.79999999999995
72,0.0,-66.79999999999995
24,0.0,-59.5
48,0.0,-59.5
72,0.0,-60.5
24,0.0,-44.80000000000001
48,0.0,-44.80000000000001
72,0.0,-45.80000000000001
24,0.0,-10.200000000000003
48,0.0,-10.200000000000003
72,0.0,-10.200000000000003
24,0.0,1.0
48,0.0,1.0
72,0.0,1.0
24,0.0,-33.5
48,0.0,-33.5
72,0.0,-32.5
24,0.0,-66.80000000000001
48,0.0,-64.80000000000001
72,0.0,-63.80000000000001
24,0.0,-68.29999999999995
48,0.0,-67.29999999999995
72,0.0,-65.29999999999995
24,0.0,-63.799999999999955
48,0.0,-61.799999999999955
72,0.0,-58.799999999999955
24,0.0,-71.5
48,0.0,-66.5
72,0.0,-64.5
24,0.0,-70.0
48,0.0,-64.0
72,0.0,-62.0
24,0.0,-61.700000000000045
48,0.0,-57.700000000000045
72,0.0,-57.700000000000045
24,0.0,-54.69999999999999
48,0.0,-52.69999999999999
72,0.0,-52.69999999999999
24,0.0,-41.19999999999999
48,0.0,-40.19999999999999
72,0.0,-41.19999999999999
24,0.0,-7.700000000000003
48,0.0,-7.700000000000003
72,0.0,-8.700000000000003
24,0.0,0.5
48,0.0,0.5
72,100.0,0.5
24,0.0,-25.5
48,0.0,-25.5
72,0.0,-24.5
24,0.0,-32.69999999999999
48,0.0,-33.69999999999999
72,0.0,-32.69999999999999
24,0.0,-29.0
48,0.0,-31.0
72,0.0,-29.0
24,0.0,-26.799999999999955
48,0.0,-30.799999999999955
72,0.0,-29.799999999999955
24,0.0,-31.299999999999955
48,0.0,-34.299999999999955
72,0.0,-35.299999999999955
24,0.0,-33.700000000000045
48,0.0,-34.700000000000045
72,0.0,-38.700000000000045
24,0.0,-35.5
48,0.0,-36.5
72,0.0,-34.5
24,0.0,-41.0
48,0.0,-41.0
72,0.0,-41.0
24,0.0,-53.19999999999999
48,0.0,-52.19999999999999
72,0.0,-52.19999999999999
24,0.0,-6.799999999999997
48,0.0,-5.799999999999997
72,0.0,-6.799999999999997
24,0.0,0.7
48,0.0,0.7
72,0.0,0.7
24,0.0,-31.799999999999997
48,0.0,-31.799999999999997
72,0.0,-32.8
24,0.0,-56.80000000000001
48,0.0,-55.80000000000001
72,0.0,-56.80000000000001
24,0.0,-62.0
48,0.0,-60.0
72,0.0,-62.0
24,0.0,-60.200000000000045
48,0.0,-57.200000000000045
72,0.0,-59.200000000000045
24,0.0,-65.5
48,0.0,-61.5
72,0.0,-65.5
24,0.0,-66.70000000000005
48,0.0,-65.70000000000005
72,0.0,-66.70000000000005
24,0.0,-65.29999999999995
48,0.0,-63.299999999999955
72,0.0,-63.299999999999955
24,0.0,-59.0
48,0.0,-58.0
72,0.0,-58.0
24,0.0,-44.0
48,0.0,-44.0
72,0.0,-44.0
24,0.0,-9.700000000000003
48,0.0,-8.700000000000003
72,0.0,-8.700000000000003
24,0.0,0.7
48,0.0,0.7
72,0.0,0.7
24,0.0,-31.200000000000003
48,0.0,-31.200000000000003
72,0.0,-30.200000000000003
24,0.0,-63.80000000000001
48,0.0,-62.80000000000001
72,0.0,-59.80000000000001
24,0.0,-66.80000000000001
48,0.0,-65.80000000000001
72,0.0,-61.80000000000001
24,0.0,-60.299999999999955
48,0.0,-59.299999999999955
72,0.0,-54.299999999999955
24,0.0,-67.70000000000005
48,0.0,-65.70000000000005
72,0.0,-61.700000000000045
24,0.0,-65.5
48,0.0,-64.5
72,0.0,-62.5
24,0.0,-60.700000000000045
48,0.0,-58.700000000000045
72,0.0,-56.700000000000045
24,0.0,-55.19999999999999
48,0.0,-53.19999999999999
72,0.0,-52.19999999999999
24,0.0,-42.19999999999999
48,0.0,-41.19999999999999
72,0.0,-41.19999999999999
24,59.0,0.7
48,0.0,0.7
72,6.0,0.7
24,100.0,-41.5
48,100.0,-35.5
72,18.0,-30.5
24,100.0,-104.5
48,100.0,-110.5
72,100.0,-85.5
24,100.0,-124.5
48,100.0,-121.5
72,100.0,-92.5
24,66.0,-86.70000000000005
48,91.0,-141.70000000000005
72,91.0,-99.70000000000005
24,100.0,-113.0
48,100.0,-193.0
72,100.0,-143.0
24,100.0,-146.29999999999995
48,100.0,-205.29999999999995
72,6.0,-80.29999999999995
24,0.0,-72.70000000000005
48,0.0,-70.70000000000005
72,100.0,-190.70000000000005
24,0.0,-69.19999999999999
48,8.0,-68.19999999999999
72,9.0,-112.19999999999999
24,8.0,-49.0
48,100.0,-72.0
72,0.0,-51.0
24,5.0,0.8
48,5.0,0.8
72,51.0,0.8
24,5.0,-27.0
48,0.0,-27.0
72,0.0,-29.0
24,0.0,-53.80000000000001
48,0.0,-55.80000000000001
72,0.0,-58.80000000000001
24,0.0,-58.0
48,0.0,-60.0
72,0.0,-65.0
24,0.0,-58.5
48,0.0,-59.5
72,0.0,-63.5
24,0.0,-60.299999999999955
48,0.0,-61.299999999999955
72,0.0,-65.29999999999995
24,0.0,-56.299999999999955
48,0.0,-56.299999999999955
72,0.0,-60.299999999999955
24,0.0,-51.799999999999955
48,0.0,-48.799999999999955
72,0.0,-49.799999999999955
24,0.0,-40.30000000000001
48,0.0,-37.30000000000001
72,0.0,-39.30000000000001
24,0.0,-44.69999999999999
48,0.0,-42.69999999999999
72,0.0,-44.69999999999999
24,-41.0,0.0
48,48.0,1.0
72,48.0,0.0
24,58.0,8.0
48,6.0,11.0
72,74.0,5.0
24,12.0,79.0
48,-76.0,119.0
72,11.0,80.0
24,20.0,187.5
48,-64.0,221.5
72,20.0,179.5
24,3.0,220.2
48,0.0,222.2
72,-4.0,200.2
24,5.0,276.5
48,-6.0,284.5
72,5.0,211.5
24,9.0,237.3
48,8.0,209.3
72,9.0,170.3
24,0.0,67.69999999999999
48,-16.0,212.7
72,0.0,43.69999999999999
24,0.0,-172.7
48,0.0,15.300000000000011
72,0.0,-110.69999999999999
24,2.0,-94.0
48,2.0,-20.0
72,2.0,-45.0
24,6.0,0.0
48,7.0,0.0
72,0.0,0.0
24,6.0,-34.5
48,6.0,-35.5
72,0.0,-34.5
24,6.0,-73.5
48,6.0,-75.5
72,0.0,-72.5
24,5.0,-80.69999999999999
48,6.0,-82.69999999999999
72,0.0,-77.69999999999999
24,0.0,-78.5
48,5.0,-81.5
72,0.0,-75.5
24,0.0,-83.29999999999995
48,0.0,-87.29999999999995
72,0.0,-81.29999999999995
24,0.0,-82.29999999999995
48,0.0,-85.29999999999995
72,0.0,-80.29999999999995
24,0.0,-78.79999999999995
