solar_bin,lead,month,site,n,n_valid,median,p90,p95,p99,max,p_gt_1,p_gt_1_2,p_gt_1_5,p_gt_2,p_gt_3,p_gt_5
<=10,D+2,2024-10,nantong_2,438.0,4.0,0.271014613123551,0.36979552945241423,0.3872013538428022,0.4011260133551126,0.40460717823319026,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2024-10,suqian_1,458.0,28.0,0.3245452283867188,2.6332781806476016,2.6966196738817345,2.9258925482557965,3.0062674725403813,0.32142857142857145,0.32142857142857145,0.32142857142857145,0.32142857142857145,0.03571428571428571,0.0
<=10,D+2,2024-10,suzhou_1,440.0,10.0,0.32777287059284477,3.357402616881007,3.3675301433525022,3.375632164529698,3.377657669823997,0.3,0.3,0.3,0.3,0.2,0.0
<=10,D+2,2024-10,taizhou_1,449.0,21.0,0.3133011508404499,2.4560085224394035,2.756731024541442,2.822465948456975,2.8388996794358583,0.23809523809523808,0.19047619047619047,0.14285714285714285,0.14285714285714285,0.0,0.0
<=10,D+2,2024-10,taizhou_2,445.0,16.0,0.3369786172438868,2.580647809672475,3.2504637790908713,3.264118804971162,3.267532561441235,0.25,0.25,0.1875,0.125,0.125,0.0
<=10,D+2,2024-10,wuxi_1,443.0,15.0,0.29432515620994626,2.9495574757075085,3.244426917126083,3.2736616543275363,3.2809703386279,0.2,0.2,0.2,0.2,0.13333333333333333,0.0
<=10,D+2,2024-10,xuzhou_1,461.0,25.0,0.35661597032012027,1.9935564429586843,2.506668036640016,2.8114908369256395,2.8684040715430443,0.32,0.32,0.32,0.12,0.0,0.0
<=10,D+2,2024-10,xuzhou_2,460.0,27.0,0.3413741660623049,2.4776798385053724,2.5557752678867818,2.6103362254520666,2.624539865790034,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
<=10,D+2,2024-10,yancheng_1,451.0,23.0,0.296287830040367,2.7352443641518924,2.8701735048892494,2.90331679230372,2.908906192108208,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.0,0.0
<=10,D+2,2024-10,yancheng_2,446.0,17.0,0.3336389074984343,2.2890755868965234,3.2540614793385223,3.2675797960309505,3.2709593752040576,0.29411764705882354,0.17647058823529413,0.17647058823529413,0.11764705882352941,0.11764705882352941,0.0
<=10,D+2,2024-10,yancheng_3,449.0,21.0,0.3074788271893833,2.7315847191080116,2.8511590285820607,2.872134674263215,2.8773785856835037,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.14285714285714285,0.0,0.0
<=10,D+2,2024-11,changzhou_1,451.0,8.0,0.278359227081608,0.7538311012185199,1.3016080409473583,1.7398295927304297,1.849384980676198,0.125,0.125,0.125,0.0,0.0,0.0
<=10,D+2,2024-11,huai_an_1,460.0,12.0,1.8323535151170638,1.9776316329422283,1.983820342702815,1.9857363844199274,1.9862153948492054,0.75,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0
<=10,D+2,2024-11,huai_an_2,464.0,14.0,1.6508412814044928,2.0333747432373483,2.0524050112699315,2.066296803371056,2.0697697513963367,0.9285714285714286,0.8571428571428571,0.5,0.21428571428571427,0.0,0.0
<=10,D+2,2024-11,huai_an_3,453.0,3.0,1.8526408197986401,1.8816032947346661,1.8852236041016694,1.8881198515952722,1.8888439134686728,1.0,1.0,1.0,0.0,0.0,0.0
<=10,D+2,2024-11,lianyungang_1,463.0,13.0,1.7989711242146451,1.9924698995981118,2.0132377411635693,2.0359373942187693,2.0416123074825694,0.8461538461538461,0.8461538461538461,0.6923076923076923,0.07692307692307693,0.0,0.0
<=10,D+2,2024-11,lianyungang_2,467.0,17.0,1.6817779656746845,2.103855832020519,2.1252968172605007,2.151672313700875,2.158266187810969,0.7647058823529411,0.7647058823529411,0.5882352941176471,0.23529411764705882,0.0,0.0
<=10,D+2,2024-11,nanjing_1,450.0,0.0,,,,,,,,,,,
<=10,D+2,2024-11,nanjing_2,450.0,3.0,0.2745042598247329,0.28033182080044416,0.28106026592240807,0.2816430220199792,0.281788711044372,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2024-11,nantong_1,465.0,31.0,0.2995354065463576,1.979922872057351,2.0297952160840067,2.0444980622234046,2.0467157125380275,0.3225806451612903,0.2903225806451613,0.2903225806451613,0.0967741935483871,0.0,0.0
<=10,D+2,2024-11,nantong_2,469.0,33.0,0.37835952156480385,2.5177116023546073,2.568480426815369,2.6032966664562833,2.613342580785552,0.36363636363636365,0.3333333333333333,0.3333333333333333,0.30303030303030304,0.0,0.0
<=10,D+2,2024-11,suqian_1,456.0,6.0,1.8958661894278348,1.9468644835352271,1.9502889380128616,1.9530285015949693,1.9537133924904961,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0
<=10,D+2,2024-11,suzhou_1,463.0,28.0,0.3144152427109139,2.061090520035525,2.095045340242561,2.1101034288332867,2.1145033958187773,0.39285714285714285,0.39285714285714285,0.35714285714285715,0.17857142857142858,0.0,0.0
<=10,D+2,2024-11,taizhou_1,461.0,16.0,1.4752856682867002,1.941978429583569,1.9634625057373607,1.966577751308499,1.9673565627012837,0.5625,0.5625,0.5,0.0,0.0,0.0
<=10,D+2,2024-11,taizhou_2,466.0,27.0,0.2969002805404065,1.9824899366987065,2.0267146739201944,2.058725643128494,2.065106578180345,0.4074074074074074,0.4074074074074074,0.2962962962962963,0.07407407407407407,0.0,0.0
<=10,D+2,2024-11,wuxi_1,454.0,14.0,0.321402260321962,2.103679519790925,2.115176372374634,2.1210205343720308,2.12248157487138,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0
<=10,D+2,2024-11,xuzhou_1,453.0,3.0,0.4164870612246021,0.4377621532320356,0.44042153973296483,0.44254904893370817,0.443080926233894,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2024-11,xuzhou_2,450.0,0.0,,,,,,,,,,,
<=10,D+2,2024-11,yancheng_1,466.0,18.0,1.65660265898938,2.0323334722214246,2.0607880573217225,2.0788341994641337,2.0833457349997366,0.7222222222222222,0.6666666666666666,0.5555555555555556,0.16666666666666666,0.0,0.0
<=10,D+2,2024-11,yancheng_2,467.0,28.0,0.5663860880609818,2.010038961410367,2.071347018512307,2.09653792683939,2.097819047989507,0.39285714285714285,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.0,0.0
<=10,D+2,2024-11,yancheng_3,463.0,17.0,1.4180293770638743,1.9625474034120776,1.988782002093316,1.9920412124272981,1.9928560150107937,0.5882352941176471,0.5294117647058824,0.47058823529411764,0.0,0.0,0.0
<=10,D+2,2024-12,changzhou_1,477.0,12.0,1.134615112643179,1.8484727822138902,1.8556745367566825,1.8614572948739156,1.8629029844032239,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0
<=10,D+2,2024-12,huai_an_1,502.0,37.0,0.9632327421439222,1.8647644382473474,1.8794274629234327,1.9290155507463576,1.9467419826536554,0.4864864864864865,0.4864864864864865,0.3783783783783784,0.0,0.0,0.0
<=10,D+2,2024-12,huai_an_2,511.0,46.0,1.3733618100966296,1.8571742309989991,1.9023821958152016,1.9166654966537082,1.9209709468999683,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.0,0.0,0.0
<=10,D+2,2024-12,huai_an_3,499.0,34.0,0.36100968842270986,1.8109635883094364,1.8304164596712653,1.8511150965032515,1.8597804444632897,0.38235294117647056,0.3235294117647059,0.23529411764705882,0.0,0.0,0.0
<=10,D+2,2024-12,lianyungang_1,518.0,53.0,0.813045196271154,1.842785509915517,1.872402502662978,1.8833749279028094,1.8838337873074873,0.49056603773584906,0.4339622641509434,0.37735849056603776,0.0,0.0,0.0
<=10,D+2,2024-12,lianyungang_2,518.0,53.0,1.339992769351787,1.9539169380993002,1.9679960946613957,1.9817774562042239,1.9895366876446086,0.5283018867924528,0.5094339622641509,0.4716981132075472,0.0,0.0,0.0
<=10,D+2,2024-12,nanjing_1,478.0,13.0,0.3547988276361767,0.3801110461233344,0.3809490414295155,0.3813613955615181,0.3814644840945188,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2024-12,nanjing_2,471.0,6.0,0.36836784822012947,0.4040887308468891,0.40495356370068203,0.40564542998371633,0.4058183965544749,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2024-12,nantong_1,492.0,27.0,1.6151417447859806,1.8918725488152188,1.9205871296318557,1.9379805791434974,1.940223085838717,0.6666666666666666,0.6296296296296297,0.5925925925925926,0.0,0.0,0.0
<=10,D+2,2024-12,nantong_2,496.0,31.0,1.9358647545386625,2.3629971732870962,2.389922066135142,2.435849399414317,2.4465612976602302,0.8709677419354839,0.8709677419354839,0.8387096774193549,0.4838709677419355,0.0,0.0
<=10,D+2,2024-12,suqian_1,508.0,43.0,0.356979395344561,1.7928610029566034,1.8253749999230027,1.837153324309498,1.8389857390532545,0.3953488372093023,0.37209302325581395,0.2558139534883721,0.0,0.0,0.0
<=10,D+2,2024-12,suzhou_1,489.0,24.0,1.6144558468685795,1.960022356961999,1.9875175798944185,2.006020711857218,2.010124161031857,0.625,0.5416666666666666,0.5,0.041666666666666664,0.0,0.0
<=10,D+2,2024-12,taizhou_1,497.0,32.0,1.4191275813249349,1.8568857311087203,1.8688254015313936,1.8752000078023843,1.8752657670239095,0.59375,0.59375,0.4375,0.0,0.0,0.0
<=10,D+2,2024-12,taizhou_2,493.0,28.0,1.7027892336846926,1.9005596268278355,1.9136721997093336,1.9274619907544503,1.930794974041096,0.7857142857142857,0.75,0.6428571428571429,0.0,0.0,0.0
<=10,D+2,2024-12,wuxi_1,480.0,15.0,1.5556793623320873,2.0425739164015746,2.0468051322960292,2.05368318441289,2.0554026974421054,0.6666666666666666,0.5333333333333333,0.5333333333333333,0.26666666666666666,0.0,0.0
<=10,D+2,2024-12,xuzhou_1,496.0,31.0,0.3032641736709787,0.3352827935462819,0.38648472812401247,0.3974268678925856,0.397589134826085,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2024-12,xuzhou_2,508.0,43.0,0.3446676853896548,1.7956146798190022,1.837164676755515,1.87490449987248,1.889545377385796,0.27906976744186046,0.2558139534883721,0.18604651162790697,0.0,0.0,0.0
<=10,D+2,2024-12,yancheng_1,511.0,46.0,1.4183841323880684,1.8568374904667189,1.9014417467751377,1.916211970862376,1.9239259374481474,0.5869565217391305,0.5652173913043478,0.4782608695652174,0.0,0.0,0.0
<=10,D+2,2024-12,yancheng_2,499.0,34.0,1.597248918024634,1.9079169795332902,1.9443918646804834,1.9599102811183549,1.9671285994251584,0.7941176470588235,0.7058823529411765,0.6470588235294118,0.0,0.0,0.0
<=10,D+2,2024-12,yancheng_3,502.0,37.0,1.3236210817737402,1.8705808704818765,1.8848483937549116,1.9268205117576076,1.9390487801478573,0.5405405405405406,0.5135135135135135,0.43243243243243246,0.0,0.0,0.0
<=10,D+2,2025-01,changzhou_1,465.0,0.0,,,,,,,,,,,
<=10,D+2,2025-01,huai_an_1,488.0,23.0,0.3355388378408487,0.3746501372349973,0.3796619613771378,0.3827296008723411,0.38349054837506946,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-01,huai_an_2,492.0,27.0,0.3275957196132665,0.3570887356064599,0.366727073756516,0.3904490768895762,0.3984045429605459,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-01,huai_an_3,493.0,29.0,0.3364659478164236,0.3668396866003499,0.37814256322230916,0.384920171923574,0.38537651623859936,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-01,lianyungang_1,496.0,31.0,0.3072018746144066,0.3428596101897834,0.3643114981464257,0.368953280825901,0.3695682782986757,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-01,lianyungang_2,495.0,30.0,0.3313818989847731,0.3725146844570122,0.3877026891697815,0.3947710694982409,0.3972759458000971,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-01,nanjing_1,488.0,26.0,0.3529318414466419,0.38210566972179605,1.608487544618729,2.7966873568667308,3.056675244530615,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.0
<=10,D+2,2025-01,nanjing_2,482.0,19.0,0.3636106780731866,0.39900556659647135,0.5982671463004854,2.0198721488210936,2.375273399451244,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.0
<=10,D+2,2025-01,nantong_1,465.0,0.0,,,,,,,,,,,
<=10,D+2,2025-01,nantong_2,465.0,0.0,,,,,,,,,,,
<=10,D+2,2025-01,suqian_1,496.0,31.0,0.31630053375347283,0.3598552641086931,0.3679456352588132,0.3702389700662082,0.3707519847348049,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-01,suzhou_1,465.0,0.0,,,,,,,,,,,
<=10,D+2,2025-01,taizhou_1,484.0,19.0,0.3443800398900376,0.38239748601914486,0.385620113455054,0.3880527672511818,0.38866093070021374,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-01,taizhou_2,471.0,6.0,0.3646282577544264,0.3789587855773403,0.3792997711146804,0.37957255954455243,0.37964075665202046,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-01,wuxi_1,465.0,0.0,,,,,,,,,,,
<=10,D+2,2025-01,xuzhou_1,496.0,31.0,0.3072414338579107,1.5094097879728203,2.7457085213573054,3.16367505152426,3.2318391441830556,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.0967741935483871,0.06451612903225806,0.0
<=10,D+2,2025-01,xuzhou_2,496.0,33.0,0.3254715502756014,0.38006414809208305,0.38930266708437583,1.0257157936207,1.3205675142882494,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.0
<=10,D+2,2025-01,yancheng_1,490.0,25.0,0.32275961449378265,0.3451972930919969,0.3536997966760007,0.3583043373783974,0.3591041534572746,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-01,yancheng_2,478.0,13.0,0.3574506012550365,0.3762287610538052,0.3815421435331507,0.38538826846080987,0.3863497996927247,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-01,yancheng_3,486.0,21.0,0.34253415229110434,0.3714914059573358,0.37470545429498303,0.3772618865814802,0.3779009946531045,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-02,changzhou_1,412.0,20.0,1.559624774697145,2.7426022449350627,2.8515110707277427,2.920685338716632,2.9379789057138543,0.7,0.6,0.5,0.4,0.0,0.0
<=10,D+2,2025-02,huai_an_1,413.0,19.0,2.206846749537982,2.9537896185106662,3.0252644457930677,3.0875033687663116,3.1030630995096224,0.8947368421052632,0.8421052631578947,0.7894736842105263,0.631578947368421,0.10526315789473684,0.0
<=10,D+2,2025-02,huai_an_2,415.0,19.0,2.2408762150632318,2.8585212068506305,3.065834362904686,3.1259891545513754,3.1410278524630475,0.8947368421052632,0.8421052631578947,0.7894736842105263,0.631578947368421,0.10526315789473684,0.0
<=10,D+2,2025-02,huai_an_3,410.0,18.0,2.2079475996648483,2.734816779082339,2.792825863859564,2.829336732766664,2.838464449993439,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.6666666666666666,0.0,0.0
<=10,D+2,2025-02,lianyungang_1,415.0,21.0,2.1974657760566716,2.937191220234063,3.033465751298932,3.0913006088322876,3.1057593232156266,0.8095238095238095,0.7619047619047619,0.6666666666666666,0.5714285714285714,0.09523809523809523,0.0
<=10,D+2,2025-02,lianyungang_2,416.0,18.0,2.257214386985514,2.8764507455575896,3.0461747534732604,3.238215165469545,3.2862252684686166,0.8333333333333334,0.7777777777777778,0.7222222222222222,0.5555555555555556,0.1111111111111111,0.0
<=10,D+2,2025-02,nanjing_1,408.0,16.0,1.9957690416433806,2.6256995872229947,2.6699883074362187,2.6941197146585436,2.700152566464125,0.75,0.75,0.6875,0.5,0.0,0.0
<=10,D+2,2025-02,nanjing_2,409.0,17.0,1.7326533982655035,2.655985833176219,2.7160716133438396,2.7551825520886353,2.7649602867748344,0.7647058823529411,0.7058823529411765,0.5882352941176471,0.4117647058823529,0.0,0.0
<=10,D+2,2025-02,nantong_1,419.0,33.0,1.3781951131430434,2.5459127995061386,2.720751091128016,2.8087873400680206,2.835732144278351,0.5757575757575758,0.5454545454545454,0.45454545454545453,0.24242424242424243,0.0,0.0
<=10,D+2,2025-02,nantong_2,420.0,20.0,1.776556755988645,3.1172932459473337,3.17563156725838,3.4361961074591494,3.5013372425093423,0.7,0.65,0.6,0.4,0.15,0.0
<=10,D+2,2025-02,suqian_1,411.0,19.0,2.115473803419212,2.780089499934315,2.8289765494369723,2.8710940482717784,2.88162342298048,0.7894736842105263,0.7368421052631579,0.7368421052631579,0.631578947368421,0.0,0.0
<=10,D+2,2025-02,suzhou_1,418.0,29.0,1.2954047385878913,2.9198379476964185,3.058228324687485,3.111225888605201,3.1178185315255225,0.5862068965517241,0.5517241379310345,0.4482758620689655,0.3793103448275862,0.10344827586206896,0.0
<=10,D+2,2025-02,taizhou_1,414.0,20.0,2.0830802686908725,2.947419420449784,3.0083598789267683,3.0746815731405466,3.0912619966939916,0.8,0.75,0.55,0.55,0.1,0.0
<=10,D+2,2025-02,taizhou_2,418.0,29.0,1.5758677200702942,2.767852614049485,2.868032263341643,2.9678411365786506,2.9926029306270983,0.7241379310344828,0.6896551724137931,0.5517241379310345,0.3448275862068966,0.0,0.0
<=10,D+2,2025-02,wuxi_1,414.0,21.0,1.8962431176467072,3.079499789818325,3.2580450187037595,3.332683204112813,3.3513427504650766,0.6190476190476191,0.5238095238095238,0.5238095238095238,0.47619047619047616,0.2857142857142857,0.0
<=10,D+2,2025-02,xuzhou_1,415.0,23.0,1.3692542140365371,2.6488474672103655,2.6885861105279223,2.6982624051301465,2.6997613150119664,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.30434782608695654,0.0,0.0
<=10,D+2,2025-02,xuzhou_2,414.0,22.0,2.139284679118914,2.799979903317177,2.836148390635271,2.8425296190306253,2.843778122012155,0.6363636363636364,0.6363636363636364,0.5909090909090909,0.5909090909090909,0.0,0.0
<=10,D+2,2025-02,yancheng_1,416.0,19.0,2.1837889507861044,2.671337049119119,2.84893187446994,3.0324201430060866,3.0782922101401233,0.8947368421052632,0.8421052631578947,0.7368421052631579,0.5263157894736842,0.05263157894736842,0.0
<=10,D+2,2025-02,yancheng_2,418.0,27.0,1.6549480757159452,2.6859895529512925,2.914288257080483,3.001309921440182,3.0202650781545635,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.37037037037037035,0.037037037037037035,0.0
<=10,D+2,2025-02,yancheng_3,415.0,20.0,2.0674738756615545,2.8219950578641484,3.024113326774059,3.0985161354206143,3.117116837582253,0.9,0.8,0.7,0.55,0.1,0.0
<=10,D+2,2025-03,changzhou_1,418.0,12.0,0.07603105515700495,0.30042971152159836,0.3040811035265071,0.3044948995546873,0.30459834856173235,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,huai_an_1,420.0,12.0,0.22954191635864268,0.36883406600762153,0.37924957655441116,0.3820964714740589,0.3828081952039708,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,huai_an_2,420.0,12.0,0.26794249268454834,0.3682361226217103,0.37571656490700667,0.3787006850485553,0.37944671508394245,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,huai_an_3,422.0,11.0,0.23631457450352902,0.37390504782337597,0.37462588580724787,0.37520255619434545,0.37534672379111983,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,lianyungang_1,423.0,12.0,0.32746872487451223,0.363329425124836,0.37452968201339526,0.3853897289040494,0.3881047406267129,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,lianyungang_2,421.0,12.0,0.29383851265372396,0.37211491876110186,0.3761970832805282,0.37953166604861516,0.38036531174063687,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,nanjing_1,422.0,12.0,0.2593229808648989,0.3661004249476948,0.36841296409036667,0.37061694138302903,0.3711679357061946,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,nanjing_2,420.0,12.0,0.136463971690477,0.36892695175618806,0.37935910875278966,0.3820726762338102,0.3827510681040653,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,nantong_1,414.0,11.0,0.042226781789159215,0.24725494550978844,0.26123785913089026,0.2724241900277718,0.27522077275199214,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,nantong_2,414.0,11.0,0.2962413759411622,1.8254562759990678,2.090012309342795,2.301657136017777,2.3545683426865223,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.0,0.0
<=10,D+2,2025-03,suqian_1,424.0,12.0,0.3292042502823697,0.3874442133979337,0.39599539220276175,0.4022802382468711,0.4038514497578984,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,suzhou_1,414.0,11.0,0.0662632730747483,0.27885161759554106,0.29354925197450515,0.30530735947767645,0.30824688635346925,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,taizhou_1,419.0,13.0,0.24054325341205665,0.31956119476690026,0.34635329858964753,0.3742815501776703,0.38126361307467604,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,taizhou_2,416.0,13.0,0.12620135135408056,0.2776458027781171,0.2903510017670422,0.29562499665404424,0.2969434953757948,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,wuxi_1,416.0,13.0,0.04479123938624167,0.3092308484895747,0.32192485495438117,0.33398828091026556,0.3370041373992367,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,xuzhou_1,429.0,11.0,0.38773194625567436,0.40423506197991255,0.40668848426209536,0.4086512220878416,0.4091419065442782,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,xuzhou_2,426.0,11.0,0.36879163441431395,0.4076109250404673,0.40945617539267265,0.41093237567443697,0.41130142574487805,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,yancheng_1,419.0,12.0,0.26921299217884387,0.31396350521910343,0.3409159507210973,0.36691738568667187,0.37341774442806547,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,yancheng_2,416.0,13.0,0.05305612440038433,0.26899959371011345,0.2881543217479274,0.3026699593548523,0.3062988687565836,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-03,yancheng_3,419.0,13.0,0.22479252095581026,0.2939196666439259,0.32329947701295936,0.3575373183732308,0.3660967787132987,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-04,changzhou_1,390.0,4.0,0.3582879319084452,0.3729661488686378,0.3750926731264638,0.3767938925327246,0.37721919738428983,0.0,0.0,0.0,0.0,0.0,0.0
<=10,D+2,2025-04,huai_an_1,390.0,7.0,0.38287292195356476,3.168913629793596,3.2214514656181295,3.2634817342777565,3.273989301442663,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.0
<=10,D+2,2025-04,huai_an_2,390.0,10.0,0.9542785396360911,3.138371088197587,3.1933391666302207,3.237313629376328,3.2483072450628545,0.5,0.5,0.5,0.4,0.2,0.0
<=10,D+2,2025-04,huai_an_3,390.0,8.0,2.923681470101789,3.3163297826750275,3.358105776816243,3.3915265721292154,3.3998817709574585,1.0,0.875,0.875,0.75,0.5,0.0
<=10,D+2,2025-04,lianyungang_1,390.0,13.0,2.1148708197636616,3.149332393585752,3.3216868615272035,3.4543260830727136,3.4874858884590916,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.5384615384615384,0.15384615384615385,0.0
<=10,D+2,2025-04,lianyungang_2,390.0,12.0,1.154067480304076,2.764248395973571,2.913401116220503,3.0301728781578,3.059365818642124,0.5,0.5,0.5,0.4166666666666667,0.08333333333333333,0.0
<=10,D+2,2025-04,nanjing_1,390.0,6.0,2.9790307594344148,3.408712199709497,3.467209069429527,3.514006565205551,3.525705939149557,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.5,0.0
