lead,month,daylight,site,n,p_cloud_eq_0,p_cloud_eq_100,p_cloud_between,p_cloud_outside_0_100,unique_values
D+3,2025-03,night,nantong_2,373.0,0.17158176943699732,0.6863270777479893,0.14209115281501342,0.0,26.0
D+3,2025-03,night,suqian_1,369.0,0.3252032520325203,0.5745257452574526,0.1002710027100271,0.0,19.0
D+3,2025-03,night,suzhou_1,371.0,0.15363881401617252,0.6549865229110512,0.19137466307277629,0.0,40.0
D+3,2025-03,night,taizhou_1,369.0,0.2086720867208672,0.6747967479674797,0.11653116531165311,0.0,23.0
D+3,2025-03,night,taizhou_2,371.0,0.20754716981132076,0.6738544474393531,0.11859838274932614,0.0,21.0
D+3,2025-03,night,wuxi_1,369.0,0.14634146341463414,0.7046070460704607,0.14905149051490515,0.0,26.0
D+3,2025-03,night,xuzhou_1,372.0,0.3467741935483871,0.48655913978494625,0.16666666666666666,0.0,36.0
D+3,2025-03,night,xuzhou_2,371.0,0.3665768194070081,0.5256064690026954,0.1078167115902965,0.0,20.0
D+3,2025-03,night,yancheng_1,369.0,0.28184281842818426,0.6043360433604336,0.11382113821138211,0.0,20.0
D+3,2025-03,night,yancheng_2,371.0,0.23450134770889489,0.6630727762803235,0.10242587601078167,0.0,20.0
D+3,2025-03,night,yancheng_3,369.0,0.24390243902439024,0.6476964769647696,0.10840108401084012,0.0,20.0
D+3,2025-04,day,changzhou_1,390.0,0.2128205128205128,0.49743589743589745,0.28974358974358977,0.0,50.0
D+3,2025-04,day,huai_an_1,390.0,0.24102564102564103,0.541025641025641,0.2153846153846154,0.002564102564102564,32.0
D+3,2025-04,day,huai_an_2,390.0,0.30256410256410254,0.46923076923076923,0.2282051282051282,0.0,38.0
D+3,2025-04,day,huai_an_3,390.0,0.2358974358974359,0.5205128205128206,0.24102564102564103,0.002564102564102564,42.0
D+3,2025-04,day,lianyungang_1,390.0,0.31794871794871793,0.4512820512820513,0.2282051282051282,0.002564102564102564,36.0
D+3,2025-04,day,lianyungang_2,390.0,0.32051282051282054,0.4307692307692308,0.24871794871794872,0.0,46.0
D+3,2025-04,day,nanjing_1,390.0,0.2282051282051282,0.5666666666666667,0.20512820512820512,0.0,41.0
D+3,2025-04,day,nanjing_2,390.0,0.2128205128205128,0.5435897435897435,0.24358974358974358,0.0,48.0
D+3,2025-04,day,nantong_1,390.0,0.2692307692307692,0.5230769230769231,0.2076923076923077,0.0,34.0
D+3,2025-04,day,nantong_2,390.0,0.2717948717948718,0.5333333333333333,0.19487179487179487,0.0,36.0
D+3,2025-04,day,suqian_1,390.0,0.28974358974358977,0.4794871794871795,0.23076923076923078,0.0,35.0
D+3,2025-04,day,suzhou_1,390.0,0.23846153846153847,0.5256410256410257,0.2358974358974359,0.0,42.0
D+3,2025-04,day,taizhou_1,390.0,0.23076923076923078,0.5692307692307692,0.2,0.0,32.0
D+3,2025-04,day,taizhou_2,390.0,0.258974358974359,0.5333333333333333,0.2076923076923077,0.0,38.0
D+3,2025-04,day,wuxi_1,390.0,0.21794871794871795,0.5615384615384615,0.21794871794871795,0.002564102564102564,40.0
D+3,2025-04,day,xuzhou_1,389.0,0.32904884318766064,0.44473007712082263,0.2262210796915167,0.0,34.0
D+3,2025-04,day,xuzhou_2,390.0,0.30256410256410254,0.45897435897435895,0.23846153846153847,0.0,39.0
D+3,2025-04,day,yancheng_1,390.0,0.33076923076923076,0.4666666666666667,0.20256410256410257,0.0,38.0
D+3,2025-04,day,yancheng_2,390.0,0.2641025641025641,0.5102564102564102,0.22564102564102564,0.0,36.0
D+3,2025-04,day,yancheng_3,390.0,0.258974358974359,0.5461538461538461,0.19487179487179487,0.0,29.0
D+3,2025-04,night,changzhou_1,330.0,0.2,0.5878787878787879,0.21212121212121213,0.0,28.0
D+3,2025-04,night,huai_an_1,330.0,0.24545454545454545,0.5484848484848485,0.20303030303030303,0.0030303030303030303,30.0
D+3,2025-04,night,huai_an_2,330.0,0.2636363636363636,0.5272727272727272,0.20909090909090908,0.0,24.0
D+3,2025-04,night,huai_an_3,330.0,0.22727272727272727,0.5272727272727272,0.24545454545454545,0.0,38.0
D+3,2025-04,night,lianyungang_1,330.0,0.34545454545454546,0.4393939393939394,0.21212121212121213,0.0030303030303030303,38.0
D+3,2025-04,night,lianyungang_2,330.0,0.32727272727272727,0.45454545454545453,0.21818181818181817,0.0,29.0
D+3,2025-04,night,nanjing_1,330.0,0.21515151515151515,0.5787878787878787,0.20606060606060606,0.0,38.0
D+3,2025-04,night,nanjing_2,330.0,0.20303030303030303,0.5666666666666667,0.23030303030303031,0.0,36.0
D+3,2025-04,night,nantong_1,330.0,0.21212121212121213,0.6242424242424243,0.16363636363636364,0.0,22.0
D+3,2025-04,night,nantong_2,330.0,0.20303030303030303,0.6575757575757576,0.1393939393939394,0.0,18.0
D+3,2025-04,night,suqian_1,330.0,0.2545454545454545,0.5424242424242425,0.20303030303030303,0.0,30.0
D+3,2025-04,night,suzhou_1,330.0,0.21818181818181817,0.6212121212121212,0.1606060606060606,0.0,21.0
D+3,2025-04,night,taizhou_1,330.0,0.23333333333333334,0.5727272727272728,0.19393939393939394,0.0,31.0
